"ID","Type","TypeORE","FormRE","Province","District","Ward","Street","Project","LandNum","BlockName","FloorNum","Area","Height","Width","UsableArea","FrontLength","BackSideLength","Direction","BalconyDirection","Corner","RoadInFront","Juridical","NumOfBed","NumOfFloor","NumOfToilet","ConstructionYear","IsOwner","Furniture","Terrace","CarParking","DinningRoom","Kitchen","AirCond","ADSL","WashingMachine","Balcony","Fridge","Wifi","Pool","Basement","Park","SuperMarket","Clinics","Sea","Hospital","Church","BusStation","School","Temple","Airport","Preschool","PublishDate","StatusORE","Characteristics","Deposit","PricePSM","Price"
"61bc59d2c9129c12932a8a05","2","4","9","43","Cẩm Lệ","Hòa An","Đường Tôn Đản","","","","","","12","4","80","","","","","","","","2","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","38240000","1950000000"
"61bc59d2c9129c12932a8a06","2","4","9","93","Đồng Xoài","Tân Xuân","khu phố Suối Đá","","","","","","23","7","","","","7","","","","","2","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","11370000","1830000000"
"61bc59d2c9129c12932a8a07","2","7","17","61","Thuận An","Bình Chuẩn","Đường ĐT 743","","","","","","16","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","11000000","1100000000"
"61bc59d2c9129c12932a8a08","2","4","8","43","Thanh Khê","Hòa Khê","Đường Trần Xuân Lê","","","","","","15","5","200","","","","","","","","3","3","2","","","3","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","74310000","5350000000"
"61bc59d2c9129c12932a8a09","2","7","16","15","Thuỷ Nguyên","Núi Đèo","Đường Gò Gai","","","","","","23","12","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","20690000","6000000000"
"61bc59d2c9129c12932a8a0a","2","7","17","65","Ô Môn","Châu Văn Liêm","Đường Tôn Đức Thắng","","LH 0913591867-0903591867","Đất cặp QL91","","","55","8","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","3","","10160000","4500000000"
"61bc59d2c9129c12932a8a0b","2","7","17","61","Bàu Bàng","Lai Hưng","dh611","","","","","","38","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","6390000","2250000000"
"61bc59d2c9129c12932a8a0c","2","7","15","39","Long Khánh","Bảo Vinh","Suối Chồn Bàu Cối","","","","","","20","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","5400000","2700000000"
"61bc59d2c9129c12932a8a0d","2","7","17","93","Hớn Quản","An Khương","Đường ĐT 757","","","","","","45","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","2530000","570000000"
"61bc59d3c9129c12932a8a0e","2","7","17","64","Vĩnh Long","3","mậu thân 2","","","","","","16","6","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","3","","19000000","1900000000"
"61bc59d3c9129c12932a8a0f","2","4","8","65","Ninh Kiều","An Khánh","Đường Xuân Thủy","","","","","","24","5","252","","","7","","","","","3","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","62040000","6700000000"
"61bc59d3c9129c12932a8a10","2","4","8","43","Liên Chiểu","Hòa Minh","Đường Nguyễn Như Hạnh","","","","","","13","6","","","","","","","","","2","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","38410000","3150000000"
"61bc59d3c9129c12932a8a11","2","4","8","99","Yên Phong","Yên Trung","Ấp Đồn","","","","","","10","9.8","98","","","4","","","","","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","24290000","2380000000"
"61bc59d3c9129c12932a8a12","2","7","17","64","Vĩnh Long","3","mậu thân 2","","","","","","15","6","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","38550000","3200000000"
"61bc59d3c9129c12932a8a13","2","7","17","88","Tam Dương","Hợp Thịnh","Đường Quốc lộ 2A","","","","","","20","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","15700000","1570000000"
"61bc59d3c9129c12932a8a14","2","7","17","29","Đông Anh","Xuân Nộn","Đường Yên Hà","","","","","","11.5","4.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","3","","22000000","1100000000"
"61bc59d3c9129c12932a8a15","2","7","17","61","Bàu Bàng","Lai Uyên","Đường Quốc Lộ 13","","","","","","150","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","5670000","850000000"
"61bc59d3c9129c12932a8a16","2","7","17","61","Tân Uyên","Vĩnh Tân","DH 409","","","","","","20","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","8000000","800000000"
"61bc59d3c9129c12932a8a17","2","7","16","39","Nhơn Trạch","Phú Hội","Đường 25C","","","","","","20","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","12000000","1200000000"
"61bc59d3c9129c12932a8a18","2","7","17","29","Thạch Thất","Lại Thượng","Đường 419","","","","","","38","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","3490000","2000000000"
"61bc59d3c9129c12932a8a19","2","7","17","65","Ninh Kiều","An Khánh","Đường Số 4","","","","","","20","4","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","41880000","3350000000"
"61bc59d3c9129c12932a8a1a","2","7","17","70","Gò Dầu","Phước Thạnh","Gò Chùa","","","","","","30","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","2600000","390000000"
"61bc59d3c9129c12932a8a1b","2","7","17","93","Đồng Xoài","Tiến Hưng","đường DT 741","","","","","","33","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","3","","3350000","670000000"
"61bc59d3c9129c12932a8a1c","2","7","17","43","Cẩm Lệ","Hòa Xuân","bùi trang chước","","","","","","20","5","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","42500000","4250000000"
"61bc59d3c9129c12932a8a1d","2","4","8","29","Hà Đông","La Khê","Đường Quang Trung","","","","","","9","4","","","","3","","","","","3","4","3","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","3","","77030000","2850000000"
"61bc59d3c9129c12932a8a1e","2","7","17","29","Đông Anh","Hải Bối","Đường Bắc Thăng Long","","","","","","16","3","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","3","","28070000","1600000000"
"61bc59d3c9129c12932a8a1f","2","4","8","43","Ngũ Hành Sơn","Mỹ An","Châu Thị Vĩnh Tế","","","","","","22.9","5","300","","","2","","","","","10","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","105260000","12000000000"
"61bc59d3c9129c12932a8a20","2","7","17","43","Ngũ Hành Sơn","Hoà Quý","Tái Định Cư Bình Kỳ","","","","","","20","5","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","25500000","2550000000"
"61bc59d3c9129c12932a8a21","2","4","","99","Từ Sơn","Hương Mạc","Đường Tỉnh Lộ 277","","","","","","12","8","190","","","","","","","","5","","4","","","2","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","3","","16490000","1600000000"
"61bc59d3c9129c12932a8a22","2","7","17","47","Buôn Ma Thuột","Hòa Thuận","2KC","","","","","","50","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","1670000","2000000000"
"61bc59d3c9129c12932a8a23","2","4","","29","Thanh Xuân","Thanh Xuân Trung","Đường Nguyễn Tuân","","","","","","13","5","70","","","5","","","","","4","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","214290000","15000000000"
"61bc59d3c9129c12932a8a24","2","4","8","29","Hà Đông","Kiến Hưng","Đường Mậu Lương","","","","","","15","4","60","","","","","","","","4","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","105830000","6350000000"
"61bc59d3c9129c12932a8a25","2","7","17","39","Long Thành","Bình Sơn","Đường ĐT 769","","","","","","20","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","6000000","600000000"
"61bc59d3c9129c12932a8a26","2","7","17","65","Bình Thuỷ","Long Hòa","Đường Nguyễn Thị Tạo","","","Tái định cư quận bình thủy","","","18","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","11110000","1000000000"
"61bc59d3c9129c12932a8a27","2","7","17","43","Ngũ Hành Sơn","Hoà Hải","Đường Trường Sa","","","nam Đà Nẵng","","","22","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","17270000","1900000000"
"61bc59d3c9129c12932a8a28","2","7","17","84","Trà Vinh","8","Đường Lê Văn Tám","","","","","","74","27","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","3530000","7050000000"
"61bc59d3c9129c12932a8a29","2","4","","49","Đà Lạt","8","Đường Trần Khánh Dư","","3","","","","31","5","600","","","5","","","","","9","3","6","","","3","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","3","","51970000","7900000000"
"61bc59d3c9129c12932a8a2a","2","4","8","63","Chợ Gạo","Chợ Gạo","Dương khuy","","","","","","27","3.8","96","","","3","","","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","3","","32710000","3500000000"
"61bc59d3c9129c12932a8a2b","2","4","8","39","Nhơn Trạch","Hiệp Phước","Đường Tôn Đức Thắng","","","","","","20","5","139","","","","","","","","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","37500000","3750000000"
"61bc59d3c9129c12932a8a2c","2","7","17","61","Tân Uyên","Uyên Hưng","Đường Số 19","","","","","","70","330","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","1180000","59500000000"
"61bc59d3c9129c12932a8a2d","2","7","17","62","Đức Hòa","Đức Lập Hạ","Đường TC3","","","Cát Tường Phú Sinh","","","19","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","15790000","1200000000"
"61bc59d3c9129c12932a8a2e","2","7","16","39","Trảng Bom","An Viễn","Đường Bắc Sơn - Long Thành","","","","","","250","200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","3","","3480000","160000000000"
"61bc59d3c9129c12932a8a2f","2","4","8","29","Hai Bà Trưng","Minh Khai","Đường Minh Khai","","","","","","61","73","65","","","6","","","","","1","1","2","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","53330000","2400000000"
"61bc59d3c9129c12932a8a30","2","4","8","29","Gia Lâm","Đặng Xá","Đường Nguyễn Đức Thuận","","","Lan Viên","","","22","6","132","","","","","","","","6","4","6","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","3","","84850000","11200000000"
"61bc59d3c9129c12932a8a31","2","7","17","39","Trảng Bom","Trảng Bom","Đường Quốc lộ 1A","","","","","","17","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","17060000","1450000000"
"61bc59d3c9129c12932a8a32","2","7","17","43","Hòa Vang","Hòa Tiến","Cẩm nê","","","chợ Cẩm nê","","","25","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","8900000","890000000"
"61bc59d3c9129c12932a8a33","2","7","17","62","Đức Hòa","Đức Hòa Hạ","Đường Tân Đức","","","","","","25","5","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","3","","11840000","1480000000"
"61bc59d3c9129c12932a8a34","2","7","17","92","Điện Bàn","Điện Nam Trung","Đường Võ Như Hưng","","","","","","18","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","13330000","1200000000"
"61bc59d3c9129c12932a8a35","2","7","16","29","Gia Lâm","Trâu Quỳ","thành trung","","","Eurowindow","","","15","5","","","","6","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","92000000","6900000000"
"61bc59d3c9129c12932a8a36","2","7","16","43","Ngũ Hành Sơn","Khuê Mỹ","Đường Trần Hữu Độ","","","","","","21","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","50790000","6400000000"
"61bc59d3c9129c12932a8a37","2","7","17","49","Đà Lạt","Đường Ngô Thì Nhậm","","","","","","","9.8","6.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","3","","53910000","3450000000"
"61bc59d3c9129c12932a8a38","2","7","17","64","Vĩnh Long","9","Đường Tái Định Cư P9","","","","","","16","5","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","14300000","1130000000"
"61bc59d3c9129c12932a8a39","2","7","17","86","Phan Thiết","Thiện Nghiệp","Đường 1","","","","","","100","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","4000000","8000000000"
"61bc59d3c9129c12932a8a3a","2","7","17","67","Long Xuyên","Mỹ Thạnh","Đường Bê Tông 2,5m","","","KDC Út Lấn (trong)","","","15","5","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","8000000","600000000"
"61bc59d3c9129c12932a8a3b","2","4","8","43","Sơn Trà","An Hải Bắc","An Nhơn","","","","","","16","4.5","216","","","2","","","","","4","3","3","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","97220000","7000000000"
"61bc59d3c9129c12932a8a3c","2","7","17","49","Phường 2","Đường Bùi Thị Xuân","","","","","","","27","5","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","176470000","24000000000"
"61bc59d3c9129c12932a8a3d","2","7","17","94","Bạc Liêu","1","Đường Nguyễn Văn Linh","","","","","","24","5","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","17500000","2100000000"
"61bc59d3c9129c12932a8a3e","2","4","8","62","Đường Hương Lộ 11","","","","","","","","25","5","100","","","","","","","","3","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","28500000","2850000000"
"61bc59d3c9129c12932a8a3f","2","4","8","61","Thủ Dầu Một","Tương Bình Hiệp","nhựa 6,4m","","","","","","18","6","114","","","","","","","","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","29820000","3400000000"
"61bc59d3c9129c12932a8a40","2","4","8","43","Liên Chiểu","Hòa Hiệp Nam","Đường Văn Thánh 3","","","","","","21","5","210","","","","","","","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","25240000","2650000000"
"61bc59d3c9129c12932a8a41","2","4","9","63","Mỹ Tho","4","Đường Trần Hưng Đạo","","","","","","6","575","68","","","7","","","","","2","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","3","","36760000","1250000000"
"61bc59d3c9129c12932a8a42","2","4","","95","Châu Thành A","Đường Quốc lộ 1A","","","","","","","20","5","100","","","","","","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","18000000","1800000000"
"61bc59d3c9129c12932a8a43","2","4","9","61","Bến Cát","Thới Hòa","nhựa 5m","","","","","","17","7","7","","","","","","","","3","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","15550000","1850000000"
"61bc59d3c9129c12932a8a44","2","7","17","49","Bảo Lộc","Lộc Châu","Đường Quốc Lộ 20","","","","","","30","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","10000000","5980000000"
"61bc59d3c9129c12932a8a45","2","4","8","65","Ninh Kiều","Hưng Lợi","Đường 3/2","","","","","","15.7","5","155","","","7","","","","","4","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","58670000","4400000000"
"61bc59d3c9129c12932a8a46","2","7","17","29","Long Biên","Ngọc Thụy","Đường Ngọc Thụy","","","","","","12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","3","","81820000","4500000000"
"61bc59d3c9129c12932a8a47","2","7","15","84","Trà Vinh","7","Đường Phú Hòa TP TV","","","","","","100","63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","3020000","19000000000"
"61bc59d3c9129c12932a8a48","2","7","16","62","Cần Giuộc","Long Hậu","Đường Long Hậu","","","","","","16","5","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","15000000","3000000000"
"61bc59d3c9129c12932a8a49","2","4","8","37","Vinh","Đội Cung","Đường Phan Chu Trinh","","","","","","24","5","120","","","3","","","","","1","","1","","","2","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","3","","40740000","4888888888"
"61bc59d3c9129c12932a8a4a","2","7","17","49","Bảo Lâm","Lộc An","Đường 20","","","","","","20","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","3500000","700000000"
"61bc59d3c9129c12932a8a4b","2","7","17","39","Biên Hòa","An Bình","Đường Hàn Thuyên","","","","","","43","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","3","","29750000","13000000000"
"61bc59d3c9129c12932a8a4c","2","7","17","93","Bình Long","Hưng Chiến","Đường Phan Bội Châu","","","","","","42","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","","","3370000","690000000"
"61bc59d3c9129c12932a8a4d","2","7","17","37","Thanh Chương","Xuân Tường","đường bê tông 5m","","","","","","24","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-11-24","","2","","1650000","396000000"
