"ID","Type","TypeORE","FormRE","Province","District","Ward","Street","Project","LandNum","BlockName","FloorNum","Area","Height","Width","UsableArea","FrontLength","BackSideLength","Direction","BalconyDirection","Corner","RoadInFront","Juridical","NumOfBed","NumOfFloor","NumOfToilet","ConstructionYear","IsOwner","Furniture","Terrace","CarParking","DinningRoom","Kitchen","AirCond","ADSL","WashingMachine","Balcony","Fridge","Wifi","Pool","Basement","Park","SuperMarket","Clinics","Sea","Hospital","Church","BusStation","School","Temple","Airport","Preschool","PublishDate","StatusORE","Characteristics","Deposit","PricePSM","Price"
"61bc7840ba65103c8a11c9c4","2","7","17","99","Thuận Thành","Thanh Khương","thanh tương","","","","","","15","6.5","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","3","","11500000","1150000000"
"61bc7840ba65103c8a11c9c5","2","4","8","49","Đức Trọng","Bình Thạnh","Dt257","","","","","","113","16","1800","","","","","","","","4","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","2890000","5200000000"
"61bc796c0c20581e30549e12","2","7","17","39","Trảng Bom","Sông Trầu","Đường Nguyễn Hoàng","","","","","","27","5","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","3","","7010000","960000000"
"61bc7a977e7e563efd54c6b2","2","7","17","62","Cần Giuộc","Mỹ Lộc","Đường Dương Thị Hai","","","","","","20","6","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","3","","11250000","1350000000"
"61bc7cef7d37d84f430d7962","2","7","17","61","Tân Uyên","Vĩnh Tân","đường 26 khu phố 1","","","","","","30","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","2","","20670000","3100000000"
"61bc7cef7d37d84f430d7963","2","4","","29","Hà Đông","Kiến Hưng","Đường Mậu Lương","","","","","","10","5","50","","","5","","","","","5","5","6","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","126000000","6300000000"
"61bc7f47a51cd07b332c2392","2","7","17","47","Buôn Ma Thuột","Hòa Thắng","Đường Nguyễn Lương Bằng","","","","","","17","6","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","7660000","820000000"
"61bc7f47a51cd07b332c2393","2","4","9","29","Hoàng Mai","Lĩnh Nam","Đường Nam Dư","","","","","","10","30","30","","","","","","","","4","4","3","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","3","","73330000","2200000000"
"61bc8074218ec525c8272d92","2","4","9","65","Bình Thuỷ","An Thới","Đường Đồng Văn Cống","","","","","","17","5","120","","","8","","","","","3","2","2","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","41180000","2800000000"
"61bc83f808262f39ad7b5052","2","4","9","43","Hải Châu","Hòa Cường Bắc","Đường Tiểu La","","","","","","11","3","66","","","","","","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","66670000","2200000000"
"61bc86501800a816477e5d52","2","7","16","43","Ngũ Hành Sơn","Hoà Hải","Đường Trần Văn Hai","","","","","","20","12","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","2","","48780000","10000000000"
"61bc86501800a816477e5d53","2","7","17","15","Hồng Bàng","Hùng Vương","Đường Trương Văn Lực","","","","","","36","4.7","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","19410000","3300000000"
"61bc86501800a816477e5d54","2","4","8","43","Liên Chiểu","Hòa Minh","Tô Hiệu","","","","","","15","5","200","","","8","","","","","3","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","3","","77780000","5600000000"
"61bc877cee24143d1d498872","2","7","16","43","Cẩm Lệ","Hòa Xuân","Đường Võ An Ninh","","","b1.8","","","18","5","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","51110000","4600000000"
"61bc88a868e5334648430b72","2","4","8","47","Buôn Ma Thuột","Tân Lập","Đường Hùng Vương","","","","","","20","6","","","","","","","","","3","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","35510000","4900000000"
"61bc88a868e5334648430b73","2","7","17","29","Long Biên","Phúc Lợi","Đường Phúc Lợi","","","","","","13","9","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","51350000","5700000000"
"61bc8b002ac2d37ed12e32e2","2","4","8","29","Hoàng Mai","Đại Kim","Đường Kim Giang","","","","","","10","3.8","38","","","","","","","","3","4","4","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","77630000","2950000000"
"61bc8d5828ac6e53fa0fea92","2","4","8","39","Biên Hòa","Hố Nai","Đường Nguyễn Ái Quốc","","","","","","24","5","120","","","","","","","","2","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","35000000","4200000000"
"61bc8e8700e1947d6f1cc3a2","2","7","17","39","Long Thành","An Phước","Đường Quốc Lộ 51","","","Ql 51","","","47","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","10320000","4850000000"
"61bc8fb0a297b31fea3a0b62","2","4","8","43","Sơn Trà","Thọ Quang","Đường Khúc Hạo","","","27","","","16","5","229","","","5","","","","","3","3","3","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","82950000","6470000000"
"61bc90dc177c9f1296678e92","2","4","9","39","Biên Hòa","Trung Dũng","Đường Hưng Đạo Vương","","","","","","11","5","100","","","","","","","","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","3","","45100000","2300000000"
"61bc920795d6c5035d119dc2","2","7","17","61","Dĩ An","Đông Hòa","đường số 6","","","","","","20.5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","2","","41180000","4200000000"
"61bc920795d6c5035d119dc3","2","7","17","62","Cần Giuộc","Cần Giuộc","Đường Tỉnh lộ 835A","","","","","","22.9","4.1","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","9140000","850000000"
"61bc933376c9574a56340952","2","4","8","43","Cẩm Lệ","Hòa Xuân","Đường Phan Khôi","","","","","","20","5","200","","","","","","","","2","2","2","","","3","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","34500000","3450000000"
"61bc9460cf1c412acd45b9f2","2","7","17","39","Nhơn Trạch","Vĩnh Thanh","Nguyễn Ái Quốc","","","Đất ở","","","39","6","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","9020000","2300000000"
"61bc958c8a8a4d52ac636342","2","4","","62","Bến Lức","Phước Lợi","Đường ĐT 835","","","","","","17","4","68","","","","","","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","12500000","850000000"
"61bc958c8a8a4d52ac636343","2","7","15","47","Buôn Ma Thuột","Tân Lợi","vành đai 10/3","","","","","","25","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","7300000","3650000000"
"61bc958c8a8a4d52ac636344","2","7","17","62","Bến Lức","Bến Lức","Phan Văn Mãng","","","","","","23","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","16740000","1925000000"
"61bc958c8a8a4d52ac636345","2","7","17","39","Vĩnh Cửu","Thiện Tân","Đường Tân Hiền","","","","","","35","54.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","2","","4670000","9000000000"
"61bc96b74a8be83b5d778032","2","7","17","43","Ngũ Hành Sơn","Hoà Hải","Đường Võ Văn Đặng","","","","","","22","5","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","2","","32570000","3550000000"
"61bc96b74a8be83b5d778033","2","4","9","29","Hà Đông","Văn Quán","Đường 19/5","","","","","","12.5","3.3","43","","","","","","","","4","4","3","","","3","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","3","","99070000","4260000000"
"61bc97e4b8d41d2c864c8712","2","7","17","15","Thuỷ Nguyên","Hoa Động","Đường Hoa Động","","","","","","11","8.45","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","10890000","980000000"
"61bc97e4b8d41d2c864c8713","2","7","17","39","Biên Hòa","Tân Hạnh","Đường Bùi Hữu Nghĩa","","","","","","70","180","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","3","","10000000","110000000000"
"61bc99103cd51d47d4638a62","2","7","17","43","Ngũ Hành Sơn","Hoà Hải","Đường Nguyễn Duy Trinh","","","","","","24","7","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","2","","34940000","6150000000"
"61bc9b74586b33459d5cbd32","2","7","16","98","Bắc Giang","Mỹ Độ","Đường Phú Mỹ - Tóc Tiên","","","","","","15.6","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","29490000","2300000000"
"61bc9c94c9d4131d03508052","2","7","16","29","Hà Đông","Kiến Hưng","đường Lê Trọng Tấn","","","B1.1","","","20","3.9","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","67530000","5200000000"
"61bc9c94c9d4131d03508053","2","7","17","37","Thái Hòa","Quang Tiến","khối tây hồ 1","","","","","","27.7","6.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","16180000","2880000000"
"61bc9dbfe43bf030b2522292","2","4","9","43","Sơn Trà","Thọ Quang","Nguyễn Phan Vinh","","","","","","11","5","","","","","","","","2","2","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","26360000","1450000000"
"61bc9dbfe43bf030b2522293","2","4","9","47","Buôn Ma Thuột","Thành Nhất","Nguyễn Phúc Chu","","","","","","18","5","90","","","","","","","2","2","","1","","","3","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","8060000","725000000"
"61bc9dbfe43bf030b2522294","2","4","9","43","Hải Châu","Hòa Thuận Tây","Đường Đinh Tiên Hoàng","","","","","","11","3","62","","","8","","","","","2","2","1","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","3","","53230000","1650000000"
"61bc9eece51cfb78b32674d2","2","7","15","65","Bình Thuỷ","Long Hòa","Đường 91B","","","","","","51","40","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","2440000","5300000000"
"61bc9eece51cfb78b32674d3","2","7","17","39","Vĩnh Cửu","Vĩnh Tân","liên ấp","","D5 - D6","","","","25","15","","","","5","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","1840000","395000000"
"61bc9eece51cfb78b32674d4","2","7","17","43","Hải Châu","Hòa Cường Nam","Đường Tiên Sơn 8","","","","","","16","5","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","2","","62020000","4899900000"
"61bca018dfd010558d737782","2","7","17","62","Cần Đước","Tân Lân","Ao Gòn","","","","","","42","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","2","","8790000","5500000000"
"61bca1433dd60b4f8d5d5362","2","4","9","29","Hai Bà Trưng","Trương Định","Đường Trương Định","","","","","","11","5","70","","","5","","","","","4","3","4","","","3","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","3","","104290000","7300000000"
"61bca4c849342000c21df1b2","2","4","","29","Hà Đông","La Khê","Khu đô thị Geleximco Đường Lê Trọng Tấn","","","","","","20","8","","","","2","","","","","5","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","81000000","12959999000"
"61bca5f446f3582552736d12","2","7","17","65","Ninh Kiều","Hưng Lợi","Đường 30/4","","","","","","14","4","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","26360000","1450000000"
"61bca84cfe33b511857d04b2","2","7","15","71","Bến Tre","Phú Tân","Đan","","","","","","23","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","3060000","1100000000"
"61bca978400b532d2a7965d2","2","7","17","39","Biên Hòa","Bửu Long","Đường Huỳnh Văn Nghệ","","","","","","18","5","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","36260000","3300000000"
"61bca978400b532d2a7965d3","2","7","16","63","Mỹ Tho","Tân Mỹ Chánh","Đường SD","","","","","","18","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","4440000","400000000"
"61bcacfce6eaf37d56723492","2","7","17","65","Cái Răng","Thường Thạnh","ĐƯỜNG CẶP SÔNG CÁI RẮNG BÉ","","","","","","23","5","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","2","","9910000","1150000000"
"61bcacfce6eaf37d56723493","2","4","9","43","Thanh Khê","Hòa Khê","Đường Huỳnh Ngọc Huệ","","111","","","","12","4","120","","","5","","","","","4","4","3","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","56730000","2950000000"
"61bcacfce6eaf37d56723494","2","7","17","39","Biên Hòa","Tam Phước","Đường Phùng Hưng","","","","","","24","5","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","15120000","1830000000"
"61bcae284c10db54c74d9da2","2","7","17","17","Thái Bình","Kỳ Bá","Nguyễn Đình Chính","","","","","","14","4.88","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","73000000","4891000000"
"61bcaf5360ad6b1df526d8c2","2","4","9","15","An Dương","An Đồng","Đường Máng Nước","","","","","","12.5","4","125","","","","","","","","2","3","2","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","3","","32600000","1630000000"
"61bcaf5360ad6b1df526d8c3","2","4","8","62","Đức Hòa","Mỹ Hạnh Bắc","Đường Tỉnh lộ 9","","","","","","6","4","24","","","","","","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","19170000","460000000"
"61bcb1ac44c7711e1c704d92","2","7","17","61","Thủ Dầu Một","Hoà Phú","Đường D8","","","","","","11","5.76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","30830000","1850000000"
"61bcb2d8d4e96e523554a7a2","2","4","8","43","Sơn Trà","An Hải Tây","An Trung","","","","","","10","5","","","","6","","","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","60580000","3150000000"
"61bcb4045b85d55c4846a022","2","7","17","39","Nhơn Trạch","Phú Đông","Đường Hùng Vương","","","Đất ở","","","20.09","5.14","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","13370000","1350000000"
"61bcb53001693122796c96b2","2","7","17","64","Long Hồ","Long Phước","Khu Dân Cư Sau Lưng Phạm Hùng","","","Sau lưng đền thờ Bác 2 Phạm Hùng.","","","23","5","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","3","","7500000","840000000"
"61bcb53001693122796c96b3","2","7","17","29","Thanh Xuân","Thanh Xuân Bắc","Đường Quan Nhân","","","","","","22","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","108940000","19500000000"
"61bcb65ccd400c18776fb642","2","4","9","29","Hai Bà Trưng","Minh Khai","Đường Bạch Mai","","","","","","11","4","45","","","","","","","","4","5","4","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","66670000","3000000000"
"61bcb65ccd400c18776fb643","2","4","9","61","Dĩ An","Đông Hòa","Đường Ống Nước","","","","","","15","6","160","","","8","","","","","2","2","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","3","","41860000","3600000000"
"61bcb788bf41b079f91abbf2","2","7","17","61","Dĩ An","Tân Đông Hiệp","Đường N2","","E3","KDC Phú Mỹ Hiệp","","","15","4","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","35000000","2100000000"
"61bcb9e00ac5370685695292","2","7","17","29","Sơn Tây","Xuân Sơn","413","","","","","","37","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","4140000","5300000000"
"61bcb9e00ac5370685695293","2","7","17","29","Hoàn Kiếm","Yên Phong. Tỉnh Bắc Ninh","","","","","","","17","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","14290000","2000000000"
"61bcbb0ca167cf37a8704152","2","7","17","49","Đà Lạt","4","Đường Huyền Trân Công Chúa","","","","","","15.3","20.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","2","","72560000","23000000000"
"61bcbc38cd244f2fd115ad72","2","4","8","65","Cái Răng","Phú Thứ","P22A","","","","","","20","4","155","","","","","","","","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","26880000","2150000000"
"61bcbfbbf93786511071fcf2","2","7","17","47","Cư M'gar","Ea D'Rơng","Đường Quốc lộ 14","","","","","","33","8","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","2","","1500000","395000000"
"61bcbfbbf93786511071fcf3","2","4","","49","Đà Lạt","4","Đường Thái Lâm","","","","","","20","5","400","","","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","102940000","10500000000"
"61bcc33fd4b5492b9d71dc62","2","4","8","70","Tây Ninh","Tân Bình","Đường Lộ 12A","","","","","","44.5","4.5","200","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","4250000","850000000"
"61bcc33fd4b5492b9d71dc63","2","4","8","61","Bến Cát","Chánh Phú Hòa","Đường NG3","","","","","","30","5","150","","","","","","","","2","","2","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","13270000","1990000000"
"61bcc46cc1bd28210139ce42","2","7","15","49","Lâm Hà","Gia Lâm","dt725","","","","","","65","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","1590000","990000000"
"61bcc6c48a7b3476280d1f62","2","7","17","61","Thủ Dầu Một","Định Hoà","Đường DX 075","","","","","","28","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","10850000","2800000000"
"61bcc7f06a4af84b1837e4a2","2","7","17","71","Châu Thành","An Hiệp","Đan","","","","","","40","8","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","2810000","900000000"
"61bcc91fa429823edf7ffbb2","2","4","9","64","Long Hồ","Long Phước","KHU SAU LƯNG PHẠM HÙNG","","","KHU PHÂN LÔ SAU LƯNG PHẠM HÙNG","","","20","5","99","","","7","","","","","2","","2","","","3","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","3","","14500000","1450000000"
"61bcc91fa429823edf7ffbb3","2","4","8","43","Cẩm Lệ","Hòa Xuân","Hoàng Minh Giám","","","","","","20","5","70","","","3","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","29900000","2990000000"
"61bcc91fa429823edf7ffbb4","2","7","17","70","Tân Biên","Thạnh Bình","Đường Nguyễn Chí Thanh","","","","","","36","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","1750000","320000000"
"61bccb7477c2a8736b6a13f2","2","7","17","61","Bến Cát","Chánh Phú Hòa","Đh605","","","","","","71","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","2","","5200000","2600000000"
"61bccb7477c2a8736b6a13f3","2","4","9","29","Ba Đình","Thành Công","Đường Láng Hạ","","","","","","15","4","","","","2","","","","","4","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","97500000","3900000000"
"61bccb7477c2a8736b6a13f4","2","7","17","49","Bảo Lâm","Lộc Thành","Đường Quốc Lộ 55","","","","","","19.7","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","6990000","685000000"
"61bccca0978b8759e657f342","2","4","","29","Hoài Đức","An Khánh","Đường Lê Trọng Tấn","","","","","","20","12","210","","","","","","","","6","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","71430000","15000000000"
"61bccef8975fb941827fad92","2","7","17","62","Bến Lức","Thạnh Đức","Đường","","","","","","48","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","5000000","2400000000"
"61bcd0242e17e05ea51715c2","2","7","15","39","Long Khánh","Hàng Gòn","đương hàng gòn","","","","","","40","37","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","1050000","1050000000"
"61bcd0242e17e05ea51715c3","2","4","8","43","Hải Châu","Hòa Cường Bắc","Đường Châu Thượng Văn","","","","","","14","5","180","","","5","","","","","4","3","4","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","63640000","4200000000"
"61bcd0242e17e05ea51715c4","2","4","9","29","Thanh Trì","Tả Thanh Oai","Đường Tả Thanh Oai","","","","","","8.75","4","35","","","","","","","","3","4","4","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","80000000","2800000000"
"61bcd0242e17e05ea51715c5","2","4","8","29","Hoàn Kiếm","Phúc Tân","Đường Bạch Đằng","","","Bạch đằng","","","12","6","280","","","","","","","","4","4","4","","","2","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","135710000","9500000000"
"61bcd27c5b3e21177d23e8c2","2","7","15","29","Chương Mỹ","Tiên Phương","QL6","","","","","","18","4.5","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-05","","","","10000000","810000000"
