"ID","Type","TypeORE","FormRE","Province","District","Ward","Street","Project","LandNum","BlockName","FloorNum","Area","Height","Width","UsableArea","FrontLength","BackSideLength","Direction","BalconyDirection","Corner","RoadInFront","Juridical","NumOfBed","NumOfFloor","NumOfToilet","ConstructionYear","IsOwner","Furniture","Terrace","CarParking","DinningRoom","Kitchen","AirCond","ADSL","WashingMachine","Balcony","Fridge","Wifi","Pool","Basement","Park","SuperMarket","Clinics","Sea","Hospital","Church","BusStation","School","Temple","Airport","Preschool","PublishDate","StatusORE","Characteristics","Deposit","PricePSM","Price"
"61bc5b062e62f120dd102c35","2","7","17","92","Quế Sơn","Quế Xuân 1","thôn Dưỡng xuân","","","","","","32","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","1360000","680000000"
"61bc5b062e62f120dd102c36","2","7","15","49","Bảo Lộc","Lộc Phát","Nguyễn Văn Cừ","","","Nguyễn văn cừ","","","180","240","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","4200000","180600000000"
"61bc5b062e62f120dd102c37","2","7","17","47","Cư M'gar","Cuor Đăng","Đường Quốc lộ 14","","","","","","20","5","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","3500000","350000000"
"61bc5b062e62f120dd102c38","2","7","17","92","Điện Bàn","Điện Nam Trung","Đường 607","","","","","","20","5","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","2","","17000000","1700000000"
"61bc5b062e62f120dd102c39","2","7","16","29","Hà Đông","Phú La","VĂN LA","","","68","","","10","5.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","2","","108000000","5400000000"
"61bc5b062e62f120dd102c3a","2","7","17","63","Mỹ Tho","Đạo Thạnh","Ap 5","","","","","","18","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","4780000","430000000"
"61bc5b062e62f120dd102c3b","2","7","17","47","Buôn Ma Thuột","Ea Kao","Đường Y Wang","","","","","","20","10","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","2950000","590000000"
"61bc5b062e62f120dd102c3c","2","7","17","62","Cần Đước","Phước Đông","Đường Ấp 3","","","","","","23","5","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","6640000","750000000"
"61bc5b062e62f120dd102c3d","2","7","17","39","Biên Hòa","Tân Mai","Đường Nguyễn Ái Quốc","","","","","","43","9","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","23010000","8604300000"
"61bc5b062e62f120dd102c3e","2","4","9","39","Biên Hòa","Tân Phong","Đường Nguyễn Văn Tiên","","","","","","24","4","110","","","4","","","","2","2","","1","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","29550000","3250000000"
"61bc5b072e62f120dd102c3f","2","7","15","39","Biên Hòa","Tân Biên","Đường Hoàng Văn Bổn","","","","","","100","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","2","","12000000","12000000000"
"61bc5b072e62f120dd102c40","2","4","8","47","Buôn Ma Thuột","Tân Lập","Đường Nguyễn Lương Bằng","","","","","","34","9","207","","","5","","","","","3","","2","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","3","","40000000","12600000000"
"61bc5b072e62f120dd102c41","2","4","9","29","Bắc Từ Liêm","Phú Diễn","Đường Phú Diễn","","","","","","11.6","4.4","51","","","","","","","","4","4","3","","","3","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","68630000","3500000000"
"61bc5b072e62f120dd102c42","2","7","17","39","Long Thành","Phước Bình","Phước Bình","","","","","","80","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","2240000","2550000000"
"61bc5b072e62f120dd102c43","2","4","9","29","Hoàng Mai","Giáp Bát","Đường Kim Đồng","","","","","","13","5","325","","","","","","","","6","5","","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","110770000","7200000000"
"61bc5b072e62f120dd102c44","2","7","16","90","Thanh Liêm","Thanh Phong","Đường Quốc lộ 1A","","","","","","16","5","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","12000000","960000000"
"61bc5b072e62f120dd102c45","2","7","17","49","Đà Lạt","6","Đường Nguyễn An Ninh","","","","","","17","17","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","2","","41670000","12500000000"
"61bc5b072e62f120dd102c46","2","4","8","29","Ba Đình","Kim Mã","Đường Đội Cấn","","","","","","15","4","60","","","","","","","","6","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","282140000","15800000000"
"61bc5b072e62f120dd102c47","2","4","9","65","Ninh Kiều","Hưng Lợi","Đường 30/4","","","","","","9","5","70","","","8","","","","","2","","2","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","50000000","2250000000"
"61bc5b072e62f120dd102c48","2","7","17","29","Chương Mỹ","Phụng Châu","du lịch chùa trầm","","","","","","19.7","6.78","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","15010000","1846000000"
"61bc5b072e62f120dd102c49","2","7","16","43","Cẩm Lệ","Hòa Xuân","Lư Giang","","","","","","25","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","2","","25000000","6500000000"
"61bc5b072e62f120dd102c4a","2","4","","61","Bến Cát","Thới Hòa","D26S","","","","","","14","5","91","","","","","","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","23140000","1620000000"
"61bc5b072e62f120dd102c4b","2","4","9","29","Đống Đa","Nam Đồng","Đường Hồ Đắc Di","","","","","","9","4","35","","","","","","","","3","4","3","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","108570000","3800000000"
"61bc5b072e62f120dd102c4c","2","7","17","43","Liên Chiểu","Hòa Khánh Bắc","Đường Thanh Vinh 10","","","","","","20","5","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","4800000","480000000"
"61bc5b072e62f120dd102c4d","2","7","16","90","Phủ Lý","Lê Hồng Phong","Đường Lý Thường Kiệt","","","","","","20","5","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","15000000","1500000000"
"61bc5b072e62f120dd102c4e","2","4","","61","Bến Cát","Thới Hòa","Đường Vành Đai 4","","","","","","15","5","92","","","","","","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","3","","21560000","1660000000"
"61bc5b072e62f120dd102c4f","2","7","17","47","Buôn Ma Thuột","Hòa Thuận","Đường Quốc lộ 14","","","","","","23","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","6090000","700000000"
"61bc5b072e62f120dd102c50","2","7","17","29","Long Biên","Ngọc Thụy","Đường Bắc Cầu","","","","","","11","3.2","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","36760000","1250000000"
"61bc5b072e62f120dd102c51","2","4","9","39","Biên Hòa","Trảng Dài","Đường Thân Nhân Trung","","","","","","16","5","120","","","2","","","","","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","18130000","1450000000"
"61bc5b072e62f120dd102c52","2","7","17","29","Long Biên","Thượng Thanh","Lý Sơn","","","","","","13","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","59620000","3100000000"
"61bc5b072e62f120dd102c53","2","7","17","62","Tân Thạnh","Kiến Bình","Đường Quốc Lộ 62","","","","","","90","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","2","","1780000","1600000000"
"61bc5b072e62f120dd102c54","2","4","9","39","Biên Hòa","Tân Phong","Đường Đồng Khởi","","","","","","30","6.2","186","","","","","","","","5","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","19890000","3700000000"
"61bc5b072e62f120dd102c55","2","7","17","61","Thủ Dầu Một","Phú Lợi","sec Huỳnh Văn Lũy","","","","","","25","10","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","38930000","9500000000"
"61bc5b072e62f120dd102c56","2","7","15","63","Chợ Gạo","An Thạnh Thủy","Ấp Thạnh Thới","","","","","","40","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","2","","3000000","3000000000"
"61bc5b072e62f120dd102c57","2","4","","36","Thanh Hóa","Quảng Thắng","Lê Huy Toán","","","","","","16","5","260","","","5","","","","","5","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","41670000","3333333333"
"61bc5b072e62f120dd102c58","2","7","17","36","Thanh Hóa","Quảng Thịnh","Đường Liên Thôn.","","","Lo 1","","","25","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","8000000","1000000000"
"61bc5b072e62f120dd102c59","2","4","8","39","Biên Hòa","Tân Hiệp","Đường Quốc Lộ 1","","","","","","20","14","307","","","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","21170000","6500000000"
"61bc5b072e62f120dd102c5a","2","7","17","43","Cẩm Lệ","Hòa Xuân","Phan Khôi","","","","","","20","5","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","2","","27500000","2750000000"
"61bc5b072e62f120dd102c5b","2","7","17","29","Thường Tín","Thư Phú","Đường Tỉnh lộ 427","","","","","","9","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","3","","10960000","570000000"
"61bc5b072e62f120dd102c5c","2","7","17","92","Điện Bàn","Điện Tiến","Đường ĐT 605","","","","","","21","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","3040000","760000000"
"61bc5b072e62f120dd102c5d","2","7","17","47","Buôn Ma Thuột","Tân Lập","Đường Nguyễn Tất Thành","","","","","","19","5","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","16210000","1540000000"
"61bc5b072e62f120dd102c5e","2","7","15","92","Tam Kỳ","An Phú","Đường Lê Thánh Tông","","","","","","18","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","2","","13380000","4000000000"
"61bc5b072e62f120dd102c5f","2","4","8","66","Lấp Vò","Lấp Vò","Đường Số 09","","","L08","","","20","5","90","","","4","","","","","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","10890000","980000000"
"61bc5b072e62f120dd102c60","2","7","17","29","Sơn Tây","Sơn Đông","Đường Quốc lộ 21A","","","","","","19","6","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","11740000","1350000000"
"61bc5b072e62f120dd102c61","2","7","16","43","Ngũ Hành Sơn","Hoà Quý","7.5m","","","","","","22","5","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","2","","27270000","3000000000"
"61bc5b072e62f120dd102c62","2","7","17","29","Chương Mỹ","Thủy Xuân Tiên","Đường 21","","","TĐC Xuân Sen","","","16","5","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","3","","9760000","800000000"
"61bc5b072e62f120dd102c63","2","7","16","36","Thanh Hóa","Đông Vệ","Hồ Sen","","","","","","20","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","20000000","2000000000"
"61bc5b072e62f120dd102c64","2","4","9","29","Hoàng Mai","Mai Động","Đường Mai Động","","","","","","10","43","44","","","","","","","","4","4","4","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","3","","111360000","4900000000"
"61bc5b072e62f120dd102c65","2","4","9","70","Tây Ninh","2","Hem 6 Nguyen thai học","","","","","","59","12","","","","","","","","","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","7680000","4500000000"
"61bc5b072e62f120dd102c66","2","7","17","92","Điện Bàn","Điện Nam Trung","Đường 607","","","","","","20","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","2","","16500000","1650000000"
"61bc5b072e62f120dd102c67","2","7","17","43","Hòa Vang","Hòa Khương","Đường Quốc Lộ 14B","","","","","","25","6","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","3","","9200000","1380000000"
"61bc5b072e62f120dd102c68","2","4","","29","Hà Đông","Phú La","Đường Văn La","","","","","","10","5","55","","","","","","","","4","6","5","","","3","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","143640000","7900000000"
"61bc5b072e62f120dd102c69","2","4","9","15","Hải An","Đằng Hải","Đường Đằng Hải","","2","đằng hải","","","14","4.15","58.3","","","3","","","","","2","3","2","","","3","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","42240000","2450000000"
"61bc5b072e62f120dd102c6a","2","4","8","43","Hòa Vang","Hòa Châu","Đường Bùi Cẩm Hổ","","","","","","20","5","150","","","3","","","","","3","","2","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","31800000","3180000000"
"61bc5b072e62f120dd102c6b","2","7","16","43","Ngũ Hành Sơn","Hoà Quý","Đường Minh Mạng","","","B2.88","","","22","5","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","2","","27730000","3050000000"
"61bc5b072e62f120dd102c6c","2","7","15","39","Biên Hòa","Hố Nai","Đường Nguyễn Ái Quốc","","","","","","20","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","8900000","730000000"
"61bc5b072e62f120dd102c6d","2","4","","29","Hai Bà Trưng","Đồng Tâm","NGUYỄN AN NINH","","","","","","17","3.5","60","","","","","","","","5","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","113330000","6800000000"
"61bc5b072e62f120dd102c6e","2","7","17","29","Hoàng Mai","Thanh Trì","Đường Thanh Đàm","","","","","","18","4.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","75710000","5300000000"
"61bc5b072e62f120dd102c6f","2","7","15","62","Thủ Thừa","Tân Thành","Đường ĐT 818","","","","","","67","15","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","1050000","1050000000"
"61bc5b072e62f120dd102c70","2","7","17","39","Nhơn Trạch","Vĩnh Thanh","Vành đai 3","","","Đất ở","","","63","16","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","5310000","5400000000"
"61bc5b072e62f120dd102c71","2","7","17","39","Long Thành","Bàu Cạn","Đường Bàu Cạn","","","","","","70","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","11860000","7000000000"
"61bc5b072e62f120dd102c72","2","4","8","15","Dương Kinh","Đường Mạc Đăng Doanh","","","","","","","28","5","165","","","3","","","","","6","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","24650000","3500000000"
"61bc5b072e62f120dd102c73","2","7","15","39","Trảng Bom","Tây Hoà","Ấp Nhân Hòa","","","","","","20","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","2590000","259000000"
"61bc5b072e62f120dd102c74","2","7","15","86","La Gi","Tân Bình","Hùng Vương","","","","","","58","17.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","1950000","1950000000"
"61bc5b072e62f120dd102c75","2","7","17","39","Cẩm Mỹ","Xuân Tây","Đường Tỉnh Lộ 764","","","","","","108","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","3","","1000000","3000000000"
"61bc5b072e62f120dd102c76","2","4","8","39","Biên Hòa","Tân Hiệp","Đường Nguyễn Ái Quốc","","","","","","38","5.5","200","","","","","","","","2","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","19750000","3950000000"
"61bc5b072e62f120dd102c77","2","7","17","95","Châu Thành","Mái Dầm","NAM SÔNG HẬU","","","","","","16","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","9630000","770000000"
"61bc5b072e62f120dd102c78","2","7","17","61","Thủ Dầu Một","Hiệp Thành","Đường Quốc Lộ 13","","","","","","16","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","2","","10880000","870000000"
"61bc5b072e62f120dd102c79","2","7","16","39","Trảng Bom","Sông Thao","B3","","H9","","","","20","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","1930000","193000000"
"61bc5b072e62f120dd102c7a","2","4","9","29","Ba Đình","Liễu Giai","Đường Đội Cấn","","","","","","11","4.8","51","","","","","","","","9","5","","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","3","","110580000","5750000000"
"61bc5b072e62f120dd102c7b","2","7","17","49","Đà Lạt","8","Nguyên Tử Lực","","","","","","16","4.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","68060000","4900000000"
"61bc5b072e62f120dd102c7c","2","7","15","39","Biên Hòa","Phước Tân","Đường Bắc Sơn - Long Thành","","","","","","55","27.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","4000000","6000000000"
"61bc5b072e62f120dd102c7d","2","7","17","43","Hòa Vang","Hòa Phú","Đường Quốc lộ 14G","","","","","","50","10","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","3","","2980000","1300000000"
"61bc5b072e62f120dd102c7e","2","4","8","62","Đức Hòa","Mỹ Hạnh Bắc","Đường Tỉnh lộ 9","","","","","","20","5","100","","","","","","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","13000000","1300000000"
"61bc5b072e62f120dd102c7f","2","7","15","61","Bàu Bàng","Lai Hưng","Hl 601","","","","","","24","5","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","5040000","650000000"
"61bc5b072e62f120dd102c80","2","4","9","29","Nam Từ Liêm","Mễ Trì","Đường Đình Thôn","","","","","","12","4","48","","","","","","","","3","4","3","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","108850000","5225000000"
"61bc5b072e62f120dd102c81","2","7","17","43","Cẩm Lệ","Hòa Xuân","Lê Đỉnh","","","","","","20","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","2","","21500000","2150000000"
"61bc5b072e62f120dd102c82","2","4","8","29","Thanh Xuân","Nhân Chính","Đường Vương Thừa Vũ","","","","","","15","4","200","","","","","","","","4","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","141670000","8500000000"
"61bc5b072e62f120dd102c83","2","4","8","29","Hà Đông","Phúc La","Đường Xa La","","","","","","15","8","140","","","","","","","","5","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","167860000","23500000000"
"61bc5b072e62f120dd102c84","2","7","15","39","Long Khánh","Bàu Trâm","đường bầu Trâm","","","","","","20","5","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","3250000","390000000"
"61bc5b072e62f120dd102c85","2","7","17","47","Buôn Ma Thuột","Ea Tam","Hẻm 271 Lê Duẩn","","","","","","17","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","16910000","1590000000"
"61bc5b072e62f120dd102c86","2","7","17","47","Buôn Ma Thuột","Hòa Thuận","Quốc Lộ 1A","","","","","","37","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","3680000","680000000"
"61bc5b072e62f120dd102c87","2","7","17","39","Long Thành","Bình Sơn","Đường ĐT 769","","","","","","20","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","2","","18000000","1800000000"
"61bc5b072e62f120dd102c88","2","4","9","29","Đống Đa","Văn Chương","Văn Hương","","","","","","8.5","1.86","","","","","","","","","3","3","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","3","","134090000","2950000000"
"61bc5b072e62f120dd102c89","2","7","15","61","Bàu Bàng","Lai Hưng","Hl 601","","","","","","24","5","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","5040000","650000000"
"61bc5b072e62f120dd102c8a","2","7","17","39","Nhơn Trạch","Phú Đông","Đường Hùng Vương","","","","","","18","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","2","","16110000","1450000000"
"61bc5b072e62f120dd102c8b","2","4","9","39","Biên Hòa","Trảng Dài","Đường 768B","","","","","","20","5","100","","","5","","","","","3","","2","","","4","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","24990000","2499000000"
"61bc5b072e62f120dd102c8c","2","7","17","62","Cần Giuộc","Mỹ Lộc","Trần Văn Thôi","","","","","","32","4.6","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","2","","9590000","1400000000"
"61bc5b072e62f120dd102c8d","2","7","15","71","Châu Thành","Qưới Sơn","Hẻm 883","","","","","","18","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","3140000","295000000"
"61bc5b072e62f120dd102c8e","2","7","17","65","Bình Thuỷ","Thới An Đông","Đường Quốc lộ 91B","","","","","","70","18","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","3","","8110000","7000000000"
"61bc5b072e62f120dd102c8f","2","7","17","71","Mỏ Cày Nam","Đa Phước Hội","Duong Lien Ap","","","","","","25","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-12-01","","","","4400000","550000000"
